4.000	25.000	-1.000
4.000	26.000	-1.000
4.000	27.000	1.000
4.000	28.000	1.000
4.000	29.000	-1.000
4.000	30.000	1.000
4.000	31.000	1.000
4.000	32.000	-1.000
4.000	33.000	-1.000
4.000	34.000	-1.000
4.000	35.000	-1.000
4.000	36.000	-1.000
4.000	37.000	-1.000
4.000	38.000	-1.000
4.000	39.000	1.000
4.000	40.000	-1.000
4.000	41.000	1.000
4.000	42.000	-1.000
4.000	43.000	-1.000
4.000	44.000	-1.000
4.000	45.000	1.000
4.000	46.000	-1.000
4.000	47.000	1.000
4.000	48.000	-1.000
4.000	49.000	1.000
4.000	50.000	-1.000
4.000	51.000	1.000
4.000	52.000	-1.000
4.000	53.000	-1.000
4.000	54.000	1.000
4.000	55.000	1.000
4.000	56.000	1.000
4.000	57.000	-1.000
4.000	58.000	1.000
4.000	59.000	1.000
4.000	60.000	1.000
4.000	61.000	-1.000
4.000	62.000	-1.000
4.000	63.000	1.000
4.000	64.000	-1.000
4.000	65.000	-1.000
4.000	66.000	-1.000
4.000	67.000	-1.000
4.000	68.000	-1.000
4.000	69.000	1.000
4.000	70.000	1.000
4.000	71.000	-1.000
4.000	72.000	-1.000
4.000	73.000	-1.000
4.000	74.000	1.000
4.000	75.000	1.000
4.000	76.000	-1.000
4.000	77.000	1.000
4.000	78.000	-1.000
4.000	79.000	-1.000
4.000	80.000	-1.000
4.000	81.000	-1.000
4.000	82.000	1.000
4.000	83.000	1.000
4.000	84.000	1.000
4.000	85.000	1.000
4.000	86.000	1.000
4.000	87.000	-1.000
4.000	88.000	1.000
4.000	89.000	1.000
4.000	90.000	-1.000
4.000	91.000	-1.000
4.000	92.000	-1.000
4.000	93.000	-1.000
4.000	94.000	1.000
4.000	95.000	-1.000
4.000	96.000	1.000
4.000	97.000	-1.000
4.000	98.000	1.000
4.000	99.000	-1.000
4.000	100.000	1.000
4.000	101.000	1.000
4.000	102.000	-1.000
4.000	103.000	-1.000
4.000	104.000	-1.000
4.000	105.000	-1.000
4.000	106.000	1.000
4.000	107.000	-1.000
4.000	108.000	1.000
4.000	109.000	1.000
4.000	110.000	1.000
4.000	111.000	-1.000
4.000	112.000	1.000
4.000	113.000	1.000
4.000	114.000	-1.000
4.000	115.000	-1.000
4.000	116.000	-1.000
4.000	117.000	1.000
4.000	118.000	1.000
4.000	119.000	1.000
4.000	120.000	-1.000
5.000	6.000	-1.000
5.000	7.000	1.000
5.000	8.000	1.000
5.000	9.000	-1.000
5.000	10.000	-1.000
5.000	11.000	1.000
5.000	12.000	1.000
5.000	13.000	1.000
5.000	14.000	1.000
5.000	15.000	1.000
5.000	16.000	1.000
5.000	17.000	1.000
5.000	18.000	1.000
5.000	19.000	-1.000
5.000	20.000	1.000
5.000	21.000	1.000
5.000	22.000	-1.000
5.000	23.000	-1.000
5.000	24.000	1.000
5.000	25.000	-1.000
5.000	26.000	-1.000
5.000	27.000	-1.000
5.000	28.000	-1.000
5.000	29.000	1.000
5.000	30.000	-1.000
5.000	31.000	-1.000
5.000	32.000	-1.000
5.000	33.000	-1.000
5.000	34.000	-1.000
5.000	35.000	1.000
5.000	36.000	1.000
5.000	37.000	-1.000
5.000	38.000	-1.000
5.000	39.000	1.000
5.000	40.000	-1.000
5.000	41.000	-1.000
5.000	42.000	1.000
5.000	43.000	1.000
5.000	44.000	1.000
5.000	45.000	1.000
5.000	46.000	-1.000
5.000	47.000	1.000
5.000	48.000	1.000
5.000	49.000	-1.000
5.000	50.000	-1.000
5.000	51.000	1.000
5.000	52.000	-1.000
5.000	53.000	1.000
5.000	54.000	-1.000
5.000	55.000	-1.000
5.000	56.000	-1.000
5.000	57.000	-1.000
5.000	58.000	-1.000
5.000	59.000	-1.000
5.000	60.000	1.000
5.000	61.000	1.000
5.000	62.000	1.000
5.000	63.000	-1.000
5.000	64.000	-1.000
5.000	65.000	1.000
5.000	66.000	-1.000
5.000	67.000	1.000
5.000	68.000	-1.000
5.000	69.000	1.000
5.000	70.000	-1.000
5.000	71.000	-1.000
5.000	72.000	1.000
5.000	73.000	-1.000
5.000	74.000	-1.000
5.000	75.000	1.000
5.000	76.000	-1.000
5.000	77.000	1.000
5.000	78.000	1.000
5.000	79.000	-1.000
5.000	80.000	1.000
5.000	81.000	-1.000
5.000	82.000	1.000
5.000	83.000	-1.000
5.000	84.000	-1.000
5.000	85.000	1.000
5.000	86.000	1.000
5.000	87.000	1.000
5.000	88.000	-1.000
5.000	89.000	1.000
5.000	90.000	1.000
5.000	91.000	1.000
5.000	92.000	-1.000
5.000	93.000	-1.000
5.000	94.000	-1.000
5.000	95.000	-1.000
5.000	96.000	-1.000
5.000	97.000	1.000
5.000	98.000	1.000
5.000	99.000	1.000
5.000	100.000	-1.000
5.000	101.000	1.000
5.000	102.000	1.000
5.000	103.000	-1.000
5.000	104.000	1.000
5.000	105.000	1.000
5.000	106.000	-1.000
5.000	107.000	-1.000
5.000	108.000	-1.000
5.000	109.000	-1.000
5.000	110.000	-1.000
5.000	111.000	1.000
5.000	112.000	-1.000
5.000	113.000	-1.000
5.000	114.000	1.000
5.000	115.000	1.000
5.000	116.000	-1.000
5.000	117.000	-1.000
5.000	118.000	-1.000
5.000	119.000	-1.000
5.000	120.000	-1.000
6.000	7.000	1.000
6.000	8.000	-1.000
6.000	9.000	-1.000
6.000	10.000	-1.000
6.000	11.000	1.000
6.000	12.000	1.000
6.000	13.000	1.000
6.000	14.000	1.000
6.000	15.000	1.000
6.000	16.000	-1.000
6.000	17.000	1.000
6.000	18.000	-1.000
6.000	19.000	1.000
6.000	20.000	1.000
6.000	21.000	1.000
6.000	22.000	-1.000
6.000	23.000	-1.000
6.000	24.000	-1.000
6.000	25.000	1.000
6.000	26.000	1.000
6.000	27.000	1.000
6.000	28.000	1.000
6.000	29.000	-1.000
6.000	30.000	1.000
6.000	31.000	1.000
6.000	32.000	-1.000
6.000	33.000	-1.000
6.000	34.000	-1.000
6.000	35.000	1.000
6.000	36.000	1.000
6.000	37.000	-1.000
6.000	38.000	-1.000
6.000	39.000	1.000
6.000	40.000	1.000
6.000	41.000	1.000
6.000	42.000	1.000
6.000	43.000	1.000
6.000	44.000	-1.000
6.000	45.000	1.000
6.000	46.000	-1.000
6.000	47.000	-1.000
6.000	48.000	-1.000
6.000	49.000	1.000
6.000	50.000	1.000
6.000	51.000	1.000
6.000	52.000	1.000
6.000	53.000	-1.000
6.000	54.000	-1.000
6.000	55.000	1.000
6.000	56.000	1.000
6.000	57.000	-1.000
6.000	58.000	-1.000
6.000	59.000	-1.000
6.000	60.000	1.000
6.000	61.000	1.000
6.000	62.000	1.000
6.000	63.000	1.000
6.000	64.000	-1.000
6.000	65.000	-1.000
6.000	66.000	1.000
6.000	67.000	1.000
6.000	68.000	-1.000
6.000	69.000	1.000
6.000	70.000	1.000
6.000	71.000	1.000
6.000	72.000	1.000
6.000	73.000	1.000
6.000	74.000	1.000
6.000	75.000	1.000
6.000	76.000	-1.000
6.000	77.000	1.000
6.000	78.000	-1.000
6.000	79.000	1.000
6.000	80.000	1.000
6.000	81.000	-1.000
6.000	82.000	1.000
6.000	83.000	1.000
6.000	84.000	-1.000
6.000	85.000	-1.000
6.000	86.000	-1.000
6.000	87.000	1.000
6.000	88.000	1.000
6.000	89.000	-1.000
6.000	90.000	1.000
6.000	91.000	1.000
6.000	92.000	-1.000
6.000	93.000	-1.000
6.000	94.000	1.000
6.000	95.000	1.000
6.000	96.000	-1.000
6.000	97.000	1.000
6.000	98.000	-1.000
6.000	99.000	-1.000
6.000	100.000	1.000
6.000	101.000	1.000
6.000	102.000	-1.000
6.000	103.000	1.000
6.000	104.000	1.000
6.000	105.000	1.000
6.000	106.000	-1.000
6.000	107.000	-1.000
6.000	108.000	-1.000
6.000	109.000	-1.000
6.000	110.000	-1.000
6.000	111.000	-1.000
6.000	112.000	-1.000
6.000	113.000	-1.000
6.000	114.000	-1.000
6.000	115.000	-1.000
6.000	116.000	1.000
6.000	117.000	1.000
6.000	118.000	-1.000
6.000	119.000	-1.000
6.000	120.000	-1.000
7.000	8.000	-1.000
7.000	9.000	-1.000
7.000	10.000	-1.000
7.000	11.000	-1.000
7.000	12.000	-1.000
7.000	13.000	1.000
7.000	14.000	1.000
7.000	15.000	1.000
7.000	16.000	1.000
7.000	17.000	-1.000
7.000	18.000	-1.000
7.000	19.000	-1.000
7.000	20.000	-1.000
7.000	21.000	1.000
7.000	22.000	-1.000
7.000	23.000	1.000
7.000	24.000	1.000
7.000	25.000	1.000
7.000	26.000	-1.000
7.000	27.000	-1.000
7.000	28.000	1.000
7.000	29.000	1.000
7.000	30.000	1.000
7.000	31.000	-1.000
7.000	32.000	1.000
7.000	33.000	1.000
7.000	34.000	-1.000
7.000	35.000	-1.000
7.000	36.000	-1.000
7.000	37.000	1.000
7.000	38.000	-1.000
7.000	39.000	1.000
7.000	40.000	1.000
7.000	41.000	-1.000
7.000	42.000	1.000
7.000	43.000	-1.000
7.000	44.000	-1.000
7.000	45.000	1.000
7.000	46.000	1.000
7.000	47.000	-1.000
7.000	48.000	1.000
7.000	49.000	1.000
7.000	50.000	-1.000
7.000	51.000	-1.000
7.000	52.000	-1.000
7.000	53.000	-1.000
7.000	54.000	-1.000
7.000	55.000	-1.000
7.000	56.000	1.000
7.000	57.000	1.000
7.000	58.000	-1.000
7.000	59.000	-1.000
7.000	60.000	1.000
7.000	61.000	1.000
7.000	62.000	-1.000
7.000	63.000	-1.000
7.000	64.000	-1.000
7.000	65.000	-1.000
7.000	66.000	-1.000
7.000	67.000	1.000
7.000	68.000	1.000
7.000	69.000	-1.000
7.000	70.000	1.000
7.000	71.000	-1.000
7.000	72.000	-1.000
7.000	73.000	-1.000
7.000	74.000	-1.000
7.000	75.000	1.000
7.000	76.000	1.000
7.000	77.000	-1.000
7.000	78.000	-1.000
7.000	79.000	1.000
7.000	80.000	-1.000
7.000	81.000	1.000
7.000	82.000	-1.000
7.000	83.000	1.000
7.000	84.000	1.000
7.000	85.000	-1.000
7.000	86.000	-1.000
7.000	87.000	1.000
7.000	88.000	1.000
7.000	89.000	-1.000
7.000	90.000	1.000
7.000	91.000	1.000
7.000	92.000	-1.000
7.000	93.000	1.000
7.000	94.000	-1.000
7.000	95.000	-1.000
7.000	96.000	-1.000
7.000	97.000	-1.000
7.000	98.000	-1.000
7.000	99.000	-1.000
7.000	100.000	-1.000
7.000	101.000	-1.000
7.000	102.000	1.000
7.000	103.000	-1.000
7.000	104.000	1.000
7.000	105.000	1.000
7.000	106.000	1.000
7.000	107.000	-1.000
7.000	108.000	1.000
7.000	109.000	-1.000
7.000	110.000	1.000
7.000	111.000	-1.000
7.000	112.000	-1.000
7.000	113.000	1.000
7.000	114.000	-1.000
7.000	115.000	-1.000
7.000	116.000	1.000
7.000	117.000	-1.000
7.000	118.000	1.000
7.000	119.000	1.000
7.000	120.000	1.000
8.000	9.000	-1.000
8.000	10.000	1.000
8.000	11.000	-1.000
8.000	12.000	-1.000
8.000	13.000	-1.000
8.000	14.000	1.000
8.000	15.000	1.000
8.000	16.000	1.000
8.000	17.000	-1.000
8.000	18.000	1.000
8.000	19.000	1.000
8.000	20.000	-1.000
8.000	21.000	-1.000
8.000	22.000	1.000
8.000	23.000	1.000
8.000	24.000	1.000
8.000	25.000	-1.000
8.000	26.000	-1.000
8.000	27.000	-1.000
8.000	28.000	1.000
8.000	29.000	-1.000
8.000	30.000	1.000
8.000	31.000	1.000
8.000	32.000	1.000
8.000	33.000	-1.000
8.000	34.000	-1.000
8.000	35.000	-1.000
8.000	36.000	-1.000
8.000	37.000	-1.000
8.000	38.000	1.000
8.000	39.000	-1.000
8.000	40.000	1.000
8.000	41.000	-1.000
8.000	42.000	1.000
8.000	43.000	-1.000
8.000	44.000	1.000
8.000	45.000	-1.000
8.000	46.000	-1.000
8.000	47.000	-1.000
8.000	48.000	-1.000
8.000	49.000	-1.000
8.000	50.000	-1.000
8.000	51.000	1.000
8.000	52.000	-1.000
8.000	53.000	-1.000
8.000	54.000	-1.000
8.000	55.000	-1.000
8.000	56.000	-1.000
8.000	57.000	1.000
8.000	58.000	1.000
8.000	59.000	1.000
8.000	60.000	-1.000
8.000	61.000	-1.000
8.000	62.000	-1.000
8.000	63.000	-1.000
8.000	64.000	-1.000
8.000	65.000	-1.000
8.000	66.000	1.000
8.000	67.000	-1.000
8.000	68.000	-1.000
8.000	69.000	-1.000
8.000	70.000	1.000
8.000	71.000	-1.000
8.000	72.000	-1.000
8.000	73.000	-1.000
8.000	74.000	-1.000
8.000	75.000	-1.000
8.000	76.000	-1.000
8.000	77.000	-1.000
8.000	78.000	1.000
8.000	79.000	1.000
8.000	80.000	1.000
8.000	81.000	1.000
8.000	82.000	1.000
8.000	83.000	1.000
8.000	84.000	1.000
8.000	85.000	1.000
8.000	86.000	1.000
8.000	87.000	1.000
8.000	88.000	-1.000
8.000	89.000	1.000
8.000	90.000	1.000
8.000	91.000	1.000
8.000	92.000	1.000
8.000	93.000	1.000
8.000	94.000	1.000
8.000	95.000	-1.000
8.000	96.000	-1.000
8.000	97.000	1.000
8.000	98.000	-1.000
8.000	99.000	1.000
8.000	100.000	-1.000
8.000	101.000	-1.000
8.000	102.000	1.000
8.000	103.000	1.000
8.000	104.000	-1.000
8.000	105.000	-1.000
8.000	106.000	1.000
8.000	107.000	1.000
8.000	108.000	1.000
8.000	109.000	1.000
8.000	110.000	-1.000
8.000	111.000	-1.000
8.000	112.000	-1.000
8.000	113.000	1.000
8.000	114.000	-1.000
8.000	115.000	1.000
8.000	116.000	1.000
8.000	117.000	1.000
8.000	118.000	-1.000
8.000	119.000	1.000
8.000	120.000	-1.000
9.000	10.000	1.000
9.000	11.000	-1.000
9.000	12.000	1.000
9.000	13.000	-1.000
9.000	14.000	-1.000
9.000	15.000	1.000
9.000	16.000	-1.000
9.000	17.000	-1.000
9.000	18.000	-1.000
9.000	19.000	-1.000
9.000	20.000	1.000
9.000	21.000	1.000
9.000	22.000	-1.000
9.000	23.000	1.000
9.000	24.000	1.000
9.000	25.000	1.000
9.000	26.000	-1.000
9.000	27.000	-1.000
9.000	28.000	-1.000
9.000	29.000	-1.000
9.000	30.000	-1.000
9.000	31.000	-1.000
9.000	32.000	-1.000
9.000	33.000	-1.000
9.000	34.000	-1.000
9.000	35.000	-1.000
9.000	36.000	-1.000
9.000	37.000	-1.000
9.000	38.000	1.000
9.000	39.000	1.000
9.000	40.000	1.000
9.000	41.000	-1.000
9.000	42.000	-1.000
9.000	43.000	1.000
9.000	44.000	1.000
9.000	45.000	-1.000
9.000	46.000	1.000
9.000	47.000	-1.000
9.000	48.000	-1.000
9.000	49.000	1.000
9.000	50.000	1.000
9.000	51.000	1.000
9.000	52.000	1.000
9.000	53.000	-1.000
9.000	54.000	-1.000
9.000	55.000	1.000
9.000	56.000	-1.000
9.000	57.000	-1.000
9.000	58.000	-1.000
9.000	59.000	1.000
9.000	60.000	-1.000
9.000	61.000	1.000
9.000	62.000	1.000
9.000	63.000	-1.000
9.000	64.000	1.000
9.000	65.000	1.000
9.000	66.000	-1.000
9.000	67.000	1.000
9.000	68.000	-1.000
9.000	69.000	1.000
9.000	70.000	1.000
9.000	71.000	-1.000
9.000	72.000	1.000
9.000	73.000	1.000
9.000	74.000	1.000
9.000	75.000	-1.000
9.000	76.000	-1.000
9.000	77.000	-1.000
9.000	78.000	-1.000
9.000	79.000	1.000
9.000	80.000	-1.000
9.000	81.000	1.000
9.000	82.000	1.000
9.000	83.000	1.000
9.000	84.000	1.000
9.000	85.000	-1.000
9.000	86.000	-1.000
9.000	87.000	1.000
9.000	88.000	-1.000
9.000	89.000	1.000
9.000	90.000	1.000
9.000	91.000	-1.000
9.000	92.000	-1.000
9.000	93.000	-1.000
9.000	94.000	-1.000
9.000	95.000	-1.000
9.000	96.000	1.000
9.000	97.000	-1.000
9.000	98.000	-1.000
9.000	99.000	-1.000
9.000	100.000	-1.000
9.000	101.000	-1.000
9.000	102.000	-1.000
9.000	103.000	1.000
9.000	104.000	-1.000
9.000	105.000	-1.000
9.000	106.000	-1.000
9.000	107.000	1.000
9.000	108.000	-1.000
9.000	109.000	-1.000
9.000	110.000	-1.000
9.000	111.000	-1.000
9.000	112.000	-1.000
9.000	113.000	-1.000
9.000	114.000	1.000
9.000	115.000	1.000
9.000	116.000	1.000
9.000	117.000	1.000
9.000	118.000	-1.000
9.000	119.000	-1.000
9.000	120.000	1.000
10.000	11.000	1.000
10.000	12.000	-1.000
10.000	13.000	-1.000
10.000	14.000	1.000
10.000	15.000	1.000
10.000	16.000	1.000
10.000	17.000	-1.000
10.000	18.000	-1.000
10.000	19.000	-1.000
10.000	20.000	-1.000
10.000	21.000	-1.000
10.000	22.000	-1.000
10.000	23.000	-1.000
10.000	24.000	-1.000
10.000	25.000	-1.000
10.000	26.000	-1.000
10.000	27.000	-1.000
10.000	28.000	1.000
10.000	29.000	-1.000
10.000	30.000	-1.000
10.000	31.000	1.000
10.000	32.000	1.000
10.000	33.000	1.000
10.000	34.000	1.000
10.000	35.000	-1.000
10.000	36.000	1.000
10.000	37.000	1.000
10.000	38.000	-1.000
10.000	39.000	-1.000
10.000	40.000	-1.000
10.000	41.000	-1.000
10.000	42.000	1.000
10.000	43.000	-1.000
10.000	44.000	-1.000
10.000	45.000	-1.000
10.000	46.000	1.000
10.000	47.000	-1.000
10.000	48.000	1.000
10.000	49.000	1.000
10.000	50.000	1.000
10.000	51.000	-1.000
10.000	52.000	1.000
10.000	53.000	1.000
10.000	54.000	1.000
10.000	55.000	1.000
10.000	56.000	-1.000
10.000	57.000	-1.000
10.000	58.000	1.000
10.000	59.000	-1.000
10.000	60.000	-1.000
10.000	61.000	1.000
10.000	62.000	-1.000
10.000	63.000	1.000
10.000	64.000	1.000
10.000	65.000	1.000
10.000	66.000	-1.000
10.000	67.000	-1.000
10.000	68.000	1.000
10.000	69.000	-1.000
10.000	70.000	-1.000
10.000	71.000	1.000
10.000	72.000	-1.000
10.000	73.000	-1.000
10.000	74.000	-1.000
10.000	75.000	-1.000
10.000	76.000	1.000
10.000	77.000	-1.000
10.000	78.000	-1.000
10.000	79.000	1.000
10.000	80.000	1.000
10.000	81.000	-1.000
10.000	82.000	1.000
10.000	83.000	-1.000
10.000	84.000	1.000
10.000	85.000	-1.000
10.000	86.000	-1.000
10.000	87.000	-1.000
10.000	88.000	1.000
10.000	89.000	-1.000
10.000	90.000	-1.000
10.000	91.000	-1.000
10.000	92.000	-1.000
